datetime,site_id,power
6/5/08 9:00,TwoCarnegiePlaza,130.56
6/5/08 9:15,TwoCarnegiePlaza,128.16
6/5/08 9:30,TwoCarnegiePlaza,131.04
6/5/08 9:45,TwoCarnegiePlaza,137.76
6/5/08 10:00,TwoCarnegiePlaza,160.8
6/5/08 10:15,TwoCarnegiePlaza,167.04
6/5/08 10:30,TwoCarnegiePlaza,153.6
6/5/08 10:45,TwoCarnegiePlaza,163.68
6/5/08 11:00,TwoCarnegiePlaza,156.96
6/5/08 11:15,TwoCarnegiePlaza,158.4
6/5/08 11:30,TwoCarnegiePlaza,161.28
6/5/08 11:45,TwoCarnegiePlaza,161.28
6/5/08 12:00,TwoCarnegiePlaza,160.32
6/5/08 12:15,TwoCarnegiePlaza,152.16
6/5/08 12:30,TwoCarnegiePlaza,156
6/5/08 12:45,TwoCarnegiePlaza,174.72
6/5/08 13:00,TwoCarnegiePlaza,173.28
6/5/08 13:15,TwoCarnegiePlaza,181.92
6/5/08 13:30,TwoCarnegiePlaza,179.52
6/5/08 13:45,TwoCarnegiePlaza,174.72
6/5/08 14:00,TwoCarnegiePlaza,180
6/5/08 14:15,TwoCarnegiePlaza,178.08
6/5/08 14:30,TwoCarnegiePlaza,172.32
6/5/08 14:45,TwoCarnegiePlaza,184.8
6/5/08 15:00,TwoCarnegiePlaza,181.92
6/5/08 15:15,TwoCarnegiePlaza,179.52
6/5/08 15:30,TwoCarnegiePlaza,181.44
6/5/08 15:45,TwoCarnegiePlaza,188.16
6/5/08 16:00,TwoCarnegiePlaza,188.16
6/5/08 16:15,TwoCarnegiePlaza,199.68
6/5/08 16:30,TwoCarnegiePlaza,196.32
6/5/08 16:45,TwoCarnegiePlaza,197.28
6/5/08 17:00,TwoCarnegiePlaza,191.52
6/5/08 17:15,TwoCarnegiePlaza,145.44
6/5/08 17:30,TwoCarnegiePlaza,114.24
6/5/08 17:45,TwoCarnegiePlaza,108
6/5/08 18:00,TwoCarnegiePlaza,105.6
6/5/08 18:15,TwoCarnegiePlaza,100.32
6/5/08 18:30,TwoCarnegiePlaza,108
6/5/08 18:45,TwoCarnegiePlaza,99.84
6/5/08 19:00,TwoCarnegiePlaza,103.2
6/5/08 19:15,TwoCarnegiePlaza,98.88
6/5/08 19:30,TwoCarnegiePlaza,94.08
6/5/08 19:45,TwoCarnegiePlaza,92.64
6/5/08 20:00,TwoCarnegiePlaza,89.28
6/5/08 20:15,TwoCarnegiePlaza,84
6/5/08 20:30,TwoCarnegiePlaza,85.44
6/5/08 20:45,TwoCarnegiePlaza,83.04
6/5/08 21:00,TwoCarnegiePlaza,82.08
6/5/08 21:15,TwoCarnegiePlaza,83.52
6/5/08 21:30,TwoCarnegiePlaza,77.76
6/5/08 21:45,TwoCarnegiePlaza,81.12
6/5/08 22:00,TwoCarnegiePlaza,58.56
6/5/08 22:15,TwoCarnegiePlaza,58.56
6/5/08 22:30,TwoCarnegiePlaza,41.28
6/5/08 22:45,TwoCarnegiePlaza,42.24
6/5/08 23:00,TwoCarnegiePlaza,42.24
6/5/08 23:15,TwoCarnegiePlaza,42.24
6/5/08 23:30,TwoCarnegiePlaza,44.64
6/5/08 23:45,TwoCarnegiePlaza,45.12
