timestamp,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure
1602068400,Partly Cloudy,partly-cloudy-night,0.0306,0.01,16.03,16.03,4.88,0.48,1.91,250,16.093,0.53,1013.1
1602072000,Partly Cloudy,partly-cloudy-night,0.0204,0.01,14.5,14.5,7.4,0.62,2.02,219,16.093,0.55,1012.9
1602075600,Partly Cloudy,partly-cloudy-night,0,0,13.81,13.81,7.48,0.66,1.99,235,16.056,0.57,1013
1602079200,Partly Cloudy,partly-cloudy-night,0,0,13.24,13.24,7.8,0.7,2,237,12.731,0.5,1013.2
1602082800,Partly Cloudy,partly-cloudy-day,0,0,12.72,12.72,8.4,0.75,1.79,250,14.985,0.47,1013.5
1602086400,Partly Cloudy,partly-cloudy-day,0,0,13.83,13.83,7.76,0.67,1.93,225,16.093,0.39,1013.5
1602090000,Clear,clear-day,0,0,15.15,15.15,8.69,0.65,2.09,212,16.093,0.23,1013.8
1602093600,Clear,clear-day,0,0,17.65,17.65,10.13,0.61,1.86,214,16.093,0.2,1013.7
1602097200,Clear,clear-day,0,0,20.11,20.11,9.54,0.51,1.85,223,16.093,0.1,1013.5
1602100800,Clear,clear-day,0,0,22.28,22.28,9.67,0.45,2.06,248,16.093,0.05,1013.3
1602104400,Clear,clear-day,0,0,23.2,23.2,9.16,0.41,2.83,264,16.093,0.02,1012.1
1602108000,Clear,clear-day,0,0,23.87,23.87,7.02,0.34,2.78,256,16.093,0.01,1011.6
1602111600,Clear,clear-day,0,0,23.22,23.22,8.39,0.39,3.16,239,16.093,0.01,1011.8
1602115200,Clear,clear-day,0,0,21.65,21.65,8.35,0.42,3.13,247,16.093,0.01,1011.9
1602118800,Clear,clear-day,0,0,18.84,18.84,9.04,0.53,2.47,253,16.093,0.01,1011.9
1602122400,Clear,clear-night,0,0,16.89,16.89,8.56,0.58,2.6,243,16.093,0.02,1012
1602126000,Clear,clear-night,0,0,15.32,15.32,9.68,0.69,2.4,243,16.093,0.07,1012.5
1602129600,Clear,clear-night,0,0,14.4,14.4,8.77,0.69,2.74,238,16.093,0.13,1012.4
1602133200,Partly Cloudy,partly-cloudy-night,0.0052,0.01,13.18,13.18,9.7,0.79,2.82,248,16.093,0.35,1012.5
1602136800,Partly Cloudy,partly-cloudy-night,0.032,0.01,12.89,12.89,9.67,0.81,2.52,239,16.093,0.36,1012.6
1602140400,Partly Cloudy,partly-cloudy-night,0,0,12.6,12.6,9.92,0.84,2.87,247,16.093,0.49,1012.9
1602144000,Mostly Cloudy,partly-cloudy-night,0,0,12.55,12.55,9.95,0.84,2.67,240,12.172,0.62,1012.9
1602147600,Mostly Cloudy,partly-cloudy-night,0.0293,0.01,12.05,12.05,10.4,0.9,2.87,251,14.34,0.75,1012.9
1602151200,Mostly Cloudy,partly-cloudy-night,0,0,12,12,10.3,0.89,2.76,228,13.206,0.8,1012.8
1602154800,Overcast,cloudy,0.0173,0.01,11.7,11.7,10.43,0.92,2.4,241,15.792,0.89,1012.7
1602158400,Mostly Cloudy,partly-cloudy-night,0.0121,0.01,11.73,11.73,10.69,0.93,2.52,241,15.197,0.82,1012.5
1602162000,Mostly Cloudy,partly-cloudy-night,0.0212,0.01,11.79,11.79,11.01,0.95,2.67,233,16.093,0.82,1013
1602165600,Mostly Cloudy,partly-cloudy-night,0.037,0.01,11.99,11.99,11.11,0.94,3.08,233,16.093,0.84,1013.1
1602169200,Overcast,cloudy,0,0,12.24,12.24,11.09,0.93,2.64,235,16.093,0.89,1013.3
1602172800,Overcast,cloudy,0.039,0.01,12.85,12.85,11.21,0.9,2.75,235,16.093,0.89,1013.9
1602176400,Overcast,cloudy,0,0,14.43,14.43,11.7,0.84,3.63,243,16.093,0.9,1014.2
1602180000,Overcast,cloudy,0,0,14.54,14.54,11.28,0.81,3.01,239,16.093,0.88,1014.8
1602183600,Mostly Cloudy,partly-cloudy-day,0,0,15.96,15.96,11.23,0.74,3.06,235,16.093,0.68,1014.7
1602187200,Partly Cloudy,partly-cloudy-day,0,0,18.23,18.23,10.94,0.62,3,241,16.093,0.42,1014.4
1602190800,Partly Cloudy,partly-cloudy-day,0.0209,0.01,18.94,18.94,10.8,0.59,4.06,248,16.093,0.33,1013.5
1602194400,Clear,clear-day,0,0,19.15,19.15,10.96,0.59,4.2,251,16.093,0.27,1013.6
1602198000,Partly Cloudy,partly-cloudy-day,0,0,18.16,18.16,10.98,0.63,4.16,257,16.093,0.37,1012.9
1602201600,Partly Cloudy,partly-cloudy-day,0,0,17.01,17.01,10.89,0.67,4.49,257,16.093,0.37,1012.9
1602205200,Partly Cloudy,partly-cloudy-day,0.0237,0.01,15.29,15.29,10.85,0.75,3.77,251,16.093,0.35,1013.2
1602208800,Partly Cloudy,partly-cloudy-night,0.0388,0.01,13.38,13.38,10.78,0.84,3.75,252,16.093,0.32,1013.6
1602212400,Partly Cloudy,partly-cloudy-night,0.0161,0.01,12.97,12.97,10.91,0.87,3.71,247,14.916,0.33,1013.9
1602216000,Partly Cloudy,partly-cloudy-night,0.0141,0.01,12.19,12.19,11.25,0.94,3.73,247,12.371,0.39,1014.2
1602219600,Partly Cloudy,partly-cloudy-night,0.0432,0.01,13.83,13.83,11.37,0.85,3.43,244,12.004,0.47,1014.3
1602223200,Partly Cloudy,partly-cloudy-night,0,0,12.25,12.25,11.67,0.96,2.9,235,13.01,0.52,1014.5
1602226800,Partly Cloudy,partly-cloudy-night,0,0,12.26,12.26,11.74,0.97,3,243,14.099,0.57,1014.6
1602230400,Mostly Cloudy,partly-cloudy-night,0.0312,0.01,12.41,12.41,11.73,0.96,3.13,234,13.847,0.64,1014.6
1602234000,Mostly Cloudy,partly-cloudy-night,0,0,12.36,12.36,11.71,0.96,2.68,230,15.987,0.67,1014.4
1602237600,Mostly Cloudy,partly-cloudy-night,0,0,12.36,12.36,11.66,0.95,2.56,234,16.093,0.71,1014.1
1602241200,Mostly Cloudy,partly-cloudy-night,0.0071,0.02,12.3,12.3,11.62,0.96,2.6,233,15.282,0.66,1014
1602244800,Mostly Cloudy,partly-cloudy-night,0,0,12.5,12.5,11.74,0.95,3.06,230,14.88,0.61,1014.1
1602248400,Mostly Cloudy,partly-cloudy-night,0.0056,0.01,12.45,12.45,11.9,0.96,2.79,250,14.326,0.63,1014.4
1602252000,Mostly Cloudy,partly-cloudy-night,0.0279,0.01,12.28,12.28,11.65,0.96,2.85,245,11.377,0.72,1014.7
1602255600,Mostly Cloudy,partly-cloudy-day,0.0105,0.02,12.35,12.35,11.56,0.95,2.54,238,16.093,0.81,1014.7
1602259200,Mostly Cloudy,partly-cloudy-day,0,0,13.95,13.95,12.67,0.92,2.16,239,14.218,0.76,1015
1602262800,Mostly Cloudy,partly-cloudy-day,0,0,14.28,14.28,12.15,0.87,1.46,248,16.093,0.74,1015.1
1602266400,Mostly Cloudy,partly-cloudy-day,0,0,15.95,15.95,12.27,0.79,1.83,239,16.093,0.72,1015.1
1602270000,Mostly Cloudy,partly-cloudy-day,0,0,17.51,17.51,12.31,0.72,1.95,229,16.093,0.61,1015.1
1602273600,Partly Cloudy,partly-cloudy-day,0,0,18.73,18.73,12.28,0.66,2.08,239,16.093,0.51,1014.6
1602277200,Partly Cloudy,partly-cloudy-day,0,0,20.5,20.5,11.89,0.58,2.33,252,16.093,0.5,1014
1602280800,Partly Cloudy,partly-cloudy-day,0,0,20.37,20.37,11.47,0.57,2.67,247,16.093,0.51,1013.5
1602284400,Partly Cloudy,partly-cloudy-day,0,0,19.96,19.96,11.59,0.59,2.39,241,16.093,0.42,1013.4
1602288000,Clear,clear-day,0,0,20.38,20.38,11.53,0.57,1.84,252,16.093,0.25,1012.6
1602291600,Clear,clear-day,0,0,19.5,19.5,11.62,0.6,2.27,272,16.093,0.19,1012.8
1602295200,Clear,clear-night,0.0201,0.01,17.43,17.43,11.46,0.68,2,254,16.093,0.08,1013.4
1602298800,Clear,clear-night,0,0,16.29,16.29,11.63,0.74,1.78,246,16.093,0.01,1014
1602302400,Clear,clear-night,0,0,15.17,15.17,11.42,0.78,2.2,226,16.093,0.01,1014.3
1602306000,Clear,clear-night,0,0,14.46,14.46,11.36,0.82,2.4,243,16.093,0.02,1014.6
1602309600,Clear,clear-night,0,0,13.89,13.89,11.47,0.85,2.43,250,16.093,0.02,1014.4
1602313200,Clear,clear-night,0,0,13.5,13.5,11.7,0.89,3.16,259,16.093,0.08,1014.5
1602316800,Clear,clear-night,0.0283,0.01,13.22,13.22,11.78,0.91,1.99,233,16.093,0.12,1014
1602320400,Clear,clear-night,0.0202,0.01,12.94,12.94,11.77,0.93,1.91,253,16.093,0.09,1013.9
1602324000,Clear,clear-night,0,0,12.93,12.93,12.03,0.94,1.69,239,16.093,0.21,1014
1602327600,Partly Cloudy,partly-cloudy-night,0,0,13.19,13.19,12.14,0.93,1.67,211,16.093,0.58,1014
1602331200,Partly Cloudy,partly-cloudy-night,0,0,13.66,13.66,12.33,0.92,1.39,237,16.093,0.57,1013.8
1602334800,Partly Cloudy,partly-cloudy-night,0.031,0.01,14.12,14.12,12.61,0.91,1.7,218,16.093,0.58,1014
1602338400,Partly Cloudy,partly-cloudy-night,0.0135,0.01,14.41,14.41,12.75,0.9,2.05,189,16.093,0.58,1014
1602342000,Mostly Cloudy,partly-cloudy-day,0,0,14.8,14.8,12.8,0.88,1.4,211,16.093,0.61,1014.4
1602345600,Partly Cloudy,partly-cloudy-day,0,0,16.55,16.55,13.35,0.81,1.85,209,16.093,0.58,1014.6
1602349200,Mostly Cloudy,partly-cloudy-day,0,0,18.39,18.39,13.62,0.74,1.83,217,16.093,0.59,1015
1602352800,Mostly Cloudy,partly-cloudy-day,0,0,20.47,20.47,13.69,0.65,2.46,240,16.093,0.62,1015.8
1602356400,Mostly Cloudy,partly-cloudy-day,0.0477,0.02,22.1,22.1,13.67,0.59,2.9,250,16.093,0.61,1015.2
1602360000,Mostly Cloudy,partly-cloudy-day,0.0325,0.02,21.97,21.97,13.68,0.59,3.89,255,16.093,0.65,1015
1602363600,Mostly Cloudy,partly-cloudy-day,0,0,22.23,22.23,13.72,0.59,4.33,261,16.093,0.7,1014.5
1602367200,Mostly Cloudy,partly-cloudy-day,0,0,21.28,21.28,14.17,0.64,4.45,263,16.093,0.73,1014.8
1602370800,Mostly Cloudy,partly-cloudy-day,0.0158,0.02,20.03,20.03,14.67,0.71,4.48,261,16.093,0.66,1014.7
1602374400,Overcast,cloudy,0,0,19.4,19.4,14.91,0.75,4.37,261,16.093,0.88,1014.5
1602378000,Mostly Cloudy,partly-cloudy-day,0,0,18.72,18.72,14.71,0.78,3.67,258,16.093,0.72,1014.8
1602381600,Mostly Cloudy,partly-cloudy-night,0,0,17.69,17.69,14.53,0.82,3.54,250,16.093,0.67,1015.1
1602385200,Mostly Cloudy,partly-cloudy-night,0,0,17.09,17.09,14.23,0.83,3.21,253,16.093,0.73,1015.8
1602388800,Mostly Cloudy,partly-cloudy-night,0.0362,0.04,16.27,16.27,14.07,0.87,3.2,238,16.061,0.63,1015.9
1602392400,Partly Cloudy,partly-cloudy-night,0.0132,0.03,16,16,14.09,0.88,2.36,244,16.093,0.56,1016
1602396000,Partly Cloudy,partly-cloudy-night,0.0183,0.02,15.71,15.71,14.14,0.9,2.64,230,11.281,0.57,1016.4
1602399600,Mostly Cloudy,partly-cloudy-night,0.0118,0.02,15.37,15.37,13.86,0.91,2.46,243,16.093,0.64,1016.4
1602403200,Mostly Cloudy,partly-cloudy-night,0.0307,0.02,15.44,15.44,13.62,0.89,2.28,229,16.093,0.65,1016.7
1602406800,Mostly Cloudy,partly-cloudy-night,0.0201,0.02,14.92,14.92,13.06,0.89,2.72,235,16.093,0.65,1016.8
1602410400,Mostly Cloudy,partly-cloudy-night,0,0,14,14,12.5,0.91,2.33,250,14.976,0.63,1016.7
1602414000,Partly Cloudy,partly-cloudy-night,0,0,13.72,13.72,12.25,0.91,2.16,243,15.114,0.55,1016.7
1602417600,Partly Cloudy,partly-cloudy-night,0.0054,0.03,13.89,13.89,11.9,0.88,2.05,271,13.973,0.32,1016.9
1602421200,Clear,clear-night,0,0,13.03,13.03,11.65,0.91,1.95,235,16.093,0.28,1017.2
1602424800,Clear,clear-night,0,0,12.4,12.4,11.39,0.94,1.78,348,16.093,0.28,1017.6
1602428400,Clear,clear-day,0,0,13.44,13.44,11.05,0.85,2.07,20,16.093,0.28,1018.1
1602432000,Clear,clear-day,0.0108,0.01,14.8,14.8,10.47,0.75,3.08,24,16.093,0.28,1018.3
1602435600,Clear,clear-day,0,0,17.38,17.38,8.8,0.57,3.46,24,16.093,0.3,1019.3
1602439200,Clear,clear-day,0,0,19.61,19.61,7.05,0.44,3.54,24,16.093,0.09,1019.1
1602442800,Clear,clear-day,0,0,21.52,21.52,5.54,0.35,3.72,30,16.093,0.07,1018.8
1602446400,Clear,clear-day,0,0,23.33,23.33,5.3,0.31,3.05,8,16.093,0.02,1018.1
1602450000,Clear,clear-day,0,0,24.5,24.5,4.65,0.28,2.69,21,16.093,0,1017.9
1602453600,Clear,clear-day,0,0,25.41,25.41,3.85,0.25,2.8,340,16.093,0,1017.4
1602457200,Clear,clear-day,0,0,25.66,25.66,4.67,0.26,2.82,304,16.093,0,1017.1
1602460800,Clear,clear-day,0,0,25.09,25.09,4.89,0.27,2.93,312,16.093,0,1017.2
1602464400,Clear,clear-day,0,0,23.84,23.84,5.02,0.3,2.6,326,16.093,0,1017.4
1602468000,Clear,clear-night,0,0,20.91,20.91,6.47,0.39,1.87,284,16.093,0,1017.5
1602471600,Clear,clear-night,0,0,18.98,18.98,6.87,0.45,1.93,293,16.093,0,1018.2
1602475200,Clear,clear-night,0,0,18.36,18.36,6.42,0.46,1.73,310,16.093,0,1018.6
1602478800,Clear,clear-night,0.0175,0.01,17.39,17.39,6.13,0.48,1.26,330,16.093,0,1018.8
1602482400,Clear,clear-night,0,0,16.57,16.57,5.82,0.49,1.29,73,16.093,0,1019.3
1602486000,Clear,clear-night,0,0,15.82,15.82,5.52,0.5,1.39,136,16.093,0,1019.3
1602489600,Clear,clear-night,0.0254,0.01,15.81,15.81,4.79,0.48,1.29,45,16.093,0,1019.2
1602493200,Clear,clear-night,0.0074,0.01,15.44,15.44,4.73,0.49,1.34,321,16.093,0,1019.3
1602496800,Clear,clear-night,0,0,14.57,14.57,4.78,0.52,1.35,320,16.093,0,1019.4
1602500400,Clear,clear-night,0,0,14.75,14.75,5.01,0.52,1.36,37,16.093,0.03,1019.3
1602504000,Clear,clear-night,0.0147,0.01,14.6,14.6,4.95,0.52,1.5,77,16.093,0.06,1019.6
1602507600,Clear,clear-night,0.0157,0.01,14.12,14.12,5.33,0.55,1.87,63,16.093,0,1019.7
1602511200,Clear,clear-night,0.0202,0.01,13.62,13.62,5.48,0.58,2.09,57,16.093,0,1019.8
1602514800,Clear,clear-day,0.0213,0.01,15.04,15.04,5.36,0.52,2.04,64,16.093,0,1020.2
1602518400,Clear,clear-day,0.0273,0.01,17.67,17.67,5.6,0.45,2.16,64,16.093,0,1020.4
1602522000,Clear,clear-day,0,0,20.94,20.94,6.14,0.38,2.34,41,16.093,0,1020.3
1602525600,Clear,clear-day,0,0,23.35,23.35,6.32,0.33,2.74,23,16.093,0,1020.3
1602529200,Clear,clear-day,0,0,25.57,25.57,6.16,0.29,2.78,23,16.093,0,1019.7
1602532800,Clear,clear-day,0,0,27.11,27.11,5.86,0.26,2.84,13,16.093,0,1018.8
1602536400,Clear,clear-day,0,0,28.14,28.14,5.61,0.24,3.06,14,16.093,0,1018.1
1602540000,Clear,clear-day,0,0,29.2,29.2,4.95,0.21,2.62,2,16.093,0.03,1017.3
1602543600,Clear,clear-day,0,0,29.67,29.67,4.53,0.2,2.4,1,16.093,0.06,1016.8
1602547200,Clear,clear-day,0,0,29.36,29.36,4.63,0.21,1.81,349,16.093,0.07,1016.6
1602550800,Clear,clear-day,0,0,27.58,27.58,5.4,0.24,1.92,336,16.093,0.06,1016.2
1602554400,Clear,clear-night,0,0,24.63,24.63,5.11,0.28,1.45,313,16.093,0.03,1016.2
1602558000,Clear,clear-night,0,0,22.37,22.37,4.79,0.32,1.22,321,16.093,0,1016.7
1602561600,Clear,clear-night,0,0,21.17,21.17,4.53,0.34,1.34,318,16.093,0,1016.9
1602565200,Clear,clear-night,0,0,20.49,20.49,4.26,0.34,0.93,28,16.093,0,1017.2
1602568800,Clear,clear-night,0,0,19.59,19.59,4.34,0.37,1.17,165,16.093,0,1017.4
1602572400,Clear,clear-night,0,0,19.26,19.26,4.51,0.38,1.26,199,16.093,0,1017.3
1602576000,Clear,clear-night,0,0,18.63,18.63,4.72,0.4,1.27,280,16.093,0,1017.2
1602579600,Clear,clear-night,0,0,18.02,18.02,5.01,0.42,1.32,238,16.093,0,1017.3
1602583200,Clear,clear-night,0,0,17.84,17.84,5.17,0.43,1.31,249,16.093,0,1017.5
1602586800,Clear,clear-night,0,0,16.82,16.82,4.76,0.45,1.45,120,16.093,0,1017.5
1602590400,Clear,clear-night,0,0,16.56,16.56,5.09,0.47,1.15,125,16.093,0,1017.5
1602594000,Clear,clear-night,0,0,17.02,17.02,5.15,0.45,1.13,142,16.093,0,1017.9
1602597600,Clear,clear-night,0,0,16.01,16.01,5.13,0.48,0.96,118,16.093,0,1018.1
1602601200,Clear,clear-day,0,0,16.52,16.52,5.17,0.47,0.87,35,16.093,0,1018.6
1602604800,Clear,clear-day,0,0,19.06,19.06,5.9,0.42,0.95,70,16.093,0,1019.2
1602608400,Clear,clear-day,0,0,22.1,22.1,6.15,0.36,1.28,48,16.093,0,1019.6
1602612000,Clear,clear-day,0,0,25.01,25.01,6.68,0.31,1.73,25,16.093,0,1019.9
1602615600,Clear,clear-day,0,0,27.57,27.57,6.74,0.27,1.77,40,16.093,0,1019.2
1602619200,Clear,clear-day,0,0,28.87,28.87,6.57,0.24,1.82,39,16.093,0,1018.5
1602622800,Clear,clear-day,0,0,30.65,30.65,7.32,0.23,1.65,340,16.093,0,1017.9
1602626400,Clear,clear-day,0,0,31.51,31.51,7.37,0.22,2.39,315,16.093,0,1017.3
1602630000,Clear,clear-day,0,0,31.76,31.76,7.11,0.22,2.43,308,16.093,0,1017.2
1602633600,Clear,clear-day,0,0,30.62,30.62,6.53,0.22,2.36,305,16.093,0,1017
1602637200,Clear,clear-day,0,0,28.74,28.74,8.69,0.28,2.09,303,16.093,0,1017.1
1602640800,Clear,clear-night,0,0,25.8,25.8,9.04,0.35,2.08,270,16.093,0,1017.1
1602644400,Clear,clear-night,0,0,24.46,24.46,8.76,0.37,1.93,286,16.093,0,1017.6
1602648000,Clear,clear-night,0,0,23.33,23.33,8.72,0.39,1.52,275,16.093,0,1017.8
1602651600,Clear,clear-night,0,0,22.13,22.13,8.74,0.42,1.7,255,16.093,0,1018.1
1602655200,Clear,clear-night,0,0,21.49,21.49,8.89,0.44,1.88,250,16.093,0,1018.1
1602658800,Clear,clear-night,0,0,20.17,20.17,9.16,0.49,1.52,318,16.093,0,1018.4
1602662400,Clear,clear-night,0,0,20.1,20.1,9.19,0.49,1.66,3,16.093,0,1018.2
1602666000,Clear,clear-night,0,0,19.36,19.36,8.99,0.51,1.66,46,16.093,0,1018.4
1602669600,Clear,clear-night,0,0,18.66,18.66,8.73,0.52,1.58,61,16.093,0,1018.6
1602673200,Clear,clear-night,0,0,18.69,18.69,8.64,0.52,1.62,7,16.093,0,1018.7
1602676800,Clear,clear-night,0,0,17.79,17.79,8.89,0.56,2.12,16,16.093,0,1018.4
1602680400,Clear,clear-night,0,0,18.57,18.57,9.05,0.54,2.82,43,16.093,0,1018.6
1602684000,Clear,clear-night,0,0,17.94,17.94,9,0.56,2.28,41,16.093,0,1018.7
1602687600,Clear,clear-day,0,0,18.9,18.9,9.12,0.53,2.01,25,16.093,0,1019
1602691200,Clear,clear-day,0,0,20.81,20.81,9.59,0.49,2.65,28,16.093,0,1019
1602694800,Clear,clear-day,0,0,24.44,24.44,10.01,0.4,3.12,25,16.093,0,1019.6
1602698400,Clear,clear-day,0,0,27.39,27.39,9.96,0.34,3.05,12,16.093,0,1019.6
1602702000,Clear,clear-day,0,0,29.07,29.07,9.49,0.3,3.23,7,16.093,0,1019.3
1602705600,Clear,clear-day,0,0,30.65,30.65,8.43,0.25,3.61,356,16.093,0,1018.5
1602709200,Clear,clear-day,0,0,32,32,6.62,0.21,3.55,354,16.093,0,1017.8
1602712800,Clear,clear-day,0,0,32.75,32.75,5.83,0.19,3.33,338,16.093,0,1016.8
1602716400,Clear,clear-day,0,0,32.46,32.46,7.23,0.21,4.29,323,16.093,0,1016.1
1602720000,Clear,clear-day,0,0,32.76,32.76,5.57,0.18,3.07,333,16.093,0,1016
1602723600,Clear,clear-day,0,0,31.28,31.28,5.85,0.2,2.54,339,16.093,0,1015.6
1602727200,Clear,clear-night,0,0,28.38,28.38,5.69,0.24,2.18,357,16.093,0,1015.9
1602730800,Clear,clear-night,0,0,26.81,26.81,4.5,0.24,1.69,43,16.093,0,1016.4
1602734400,Clear,clear-night,0,0,25.18,25.18,3.02,0.24,2.47,61,16.093,0,1016.4
1602738000,Clear,clear-night,0,0,24.57,24.57,2.49,0.24,2.9,70,16.093,0,1016.5
1602741600,Clear,clear-night,0,0,24.74,24.74,2.15,0.23,2.69,53,16.093,0,1016.5
1602745200,Clear,clear-night,0,0,24.97,24.97,2.05,0.22,2.25,22,16.093,0,1016.3
1602748800,Clear,clear-night,0,0,24.25,24.25,1.78,0.23,2.56,27,16.093,0,1016
1602752400,Clear,clear-night,0,0,23.54,23.54,0.74,0.22,3.41,38,16.093,0,1016.5
1602756000,Clear,clear-night,0,0,23.33,23.33,-1.15,0.2,4.42,38,16.093,0,1016.1
1602759600,Clear,clear-night,0,0,23.51,23.51,-2.42,0.18,4.12,30,16.093,0,1015.9
1602763200,Clear,clear-night,0,0,22.84,22.84,-2.84,0.18,5.09,24,16.093,0,1015.7
1602766800,Clear,clear-night,0,0,22.77,22.77,-3.05,0.18,5.89,27,16.093,0,1015.6
1602770400,Clear,clear-night,0,0,22.13,22.13,-2.86,0.19,5.22,23,16.093,0,1015.8
1602774000,Clear,clear-day,0,0,22.12,22.12,-2.67,0.19,5.34,23,16.093,0,1016.2
1602777600,Clear,clear-day,0,0,23.67,23.67,-2.38,0.18,5.38,21,16.093,0,1016.6
1602781200,Clear,clear-day,0,0,25.28,25.28,-2.19,0.16,6.46,20,16.093,0,1016.9
1602784800,Clear,clear-day,0,0,26.64,26.64,-1.63,0.16,5.61,22,16.093,0,1017
1602788400,Clear,clear-day,0,0,28.13,28.13,-0.99,0.15,4.07,35,16.093,0,1016.3
1602792000,Clear,clear-day,0,0,29.01,29.01,-0.38,0.15,4.54,32,16.093,0,1015.6
1602795600,Clear,clear-day,0,0,30.86,30.86,0.32,0.14,4.52,36,16.093,0,1014.7
1602799200,Clear,clear-day,0,0,31.45,31.45,1.18,0.14,4.59,38,16.093,0,1014.2
1602802800,Clear,clear-day,0,0,31.61,31.61,1.35,0.14,4.55,40,16.093,0,1013.7
1602806400,Clear,clear-day,0,0,30.37,30.37,1.33,0.16,4.34,46,16.093,0,1013.5
1602810000,Clear,clear-day,0,0,29.19,29.19,1.22,0.16,3.96,55,16.093,0,1013.5
1602813600,Clear,clear-night,0,0,27.9,27.9,1.3,0.18,3.28,60,16.093,0,1013.8
1602817200,Clear,clear-night,0.0264,0.01,26.05,26.05,1.4,0.2,3.39,69,16.093,0,1014.2
1602820800,Clear,clear-night,0.032,0.01,25.47,25.47,1.05,0.2,3.49,68,16.093,0,1014.3
1602824400,Clear,clear-night,0.0099,0.01,25.74,25.74,0.01,0.19,3.85,40,16.093,0,1014.4
1602828000,Clear,clear-night,0.0056,0.01,24.66,24.66,0.04,0.2,3.14,22,16.093,0,1014.4
1602831600,Clear,clear-night,0,0,23.47,23.47,0.13,0.21,3.24,23,16.093,0,1014.5
1602835200,Clear,clear-night,0,0,23.11,23.11,0.07,0.22,3.61,25,16.093,0,1014.5
1602838800,Clear,clear-night,0,0,22.55,22.55,0.05,0.22,3.98,17,16.093,0,1014.9
1602842400,Clear,clear-night,0.0164,0.01,22.4,22.4,-0.13,0.22,4.01,23,16.093,0,1015.2
1602846000,Clear,clear-night,0.0314,0.01,21.8,21.8,-0.48,0.23,3.87,30,16.093,0,1015.3
1602849600,Clear,clear-night,0,0,21.56,21.56,-0.76,0.23,3.48,41,16.093,0,1014.9
1602853200,Clear,clear-night,0,0,21.23,21.23,-1.25,0.22,3.5,50,16.093,0,1015
1602856800,Clear,clear-night,0,0,20.73,20.73,-1.28,0.23,3.4,43,16.093,0,1015.2
1602860400,Clear,clear-day,0,0,20.91,20.91,-1.45,0.22,3.75,53,16.093,0,1015.9
1602864000,Clear,clear-day,0,0,22.42,22.42,-1.27,0.21,3.27,39,16.093,0,1016
1602867600,Clear,clear-day,0,0,24.82,24.82,-1.41,0.18,3.83,50,16.093,0,1016
1602871200,Clear,clear-day,0,0,27.16,27.16,-2.14,0.15,4.28,50,16.093,0,1015.9
1602874800,Clear,clear-day,0,0,28.99,28.99,-1.91,0.13,3.99,50,16.093,0,1015.4
1602878400,Clear,clear-day,0,0,30.51,30.51,-1.54,0.13,3.76,41,16.093,0,1014.4
1602882000,Clear,clear-day,0,0,31.82,31.82,-0.8,0.12,3.59,35,16.093,0,1013.7
1602885600,Clear,clear-day,0,0,32.57,32.57,-0.06,0.12,3.68,33,16.093,0,1013.2
1602889200,Clear,clear-day,0,0,32.87,32.87,0.56,0.13,3.39,28,16.093,0,1013
1602892800,Clear,clear-day,0,0,32.54,32.54,1.09,0.14,3.08,41,16.093,0,1012.7
1602896400,Clear,clear-day,0,0,30.85,30.85,1.15,0.15,2.23,44,16.093,0,1012.6
1602900000,Clear,clear-night,0,0,28.33,28.33,0.82,0.17,1.89,50,16.093,0,1012.6
1602903600,Clear,clear-night,0,0,26.46,26.46,0.77,0.19,1.95,70,16.093,0,1012.9
1602907200,Clear,clear-night,0,0,25.08,25.08,0.58,0.2,1.75,75,16.093,0,1012.9
1602910800,Clear,clear-night,0,0,23.96,23.96,0.39,0.21,1.54,61,16.093,0,1013
1602914400,Clear,clear-night,0,0,23.19,23.19,0.4,0.22,1.44,88,16.093,0,1013
1602918000,Clear,clear-night,0,0,22.14,22.14,0.13,0.23,1.21,86,16.093,0,1012.8
1602921600,Clear,clear-night,0,0,22.1,22.1,0.14,0.23,1.14,41,16.093,0,1013.1
1602925200,Clear,clear-night,0,0,21.34,21.34,0.01,0.24,1.59,68,16.093,0.01,1013.1
1602928800,Clear,clear-night,0,0,20.21,20.21,0.09,0.26,1.73,68,16.093,0,1013.1
1602932400,Clear,clear-night,0,0,20.33,20.33,0.1,0.26,1.74,24,16.093,0,1013.1
1602936000,Clear,clear-night,0.0264,0.01,19.58,19.58,0.32,0.28,2.11,23,16.093,0,1013.3
1602939600,Clear,clear-night,0.0135,0.01,19.05,19.05,0.65,0.29,2.27,36,16.093,0,1013.5
1602943200,Clear,clear-night,0.0261,0.01,19.15,19.15,0.83,0.29,1.75,47,16.093,0,1013.7
1602946800,Clear,clear-day,0.0265,0.01,19.05,19.05,0.75,0.29,1.62,28,16.093,0,1014.2
1602950400,Clear,clear-day,0,0,21.72,21.72,1.61,0.26,1.67,52,16.093,0,1014.6
1602954000,Clear,clear-day,0,0,25,25,2.29,0.23,2.57,24,16.093,0,1014.8
1602957600,Clear,clear-day,0,0,28.07,28.07,2.82,0.2,3.15,24,16.093,0,1015
1602961200,Clear,clear-day,0,0,30.35,30.35,2.83,0.17,2.66,20,16.093,0,1014.4
1602964800,Clear,clear-day,0,0,32.12,32.12,2.75,0.16,2.09,7,16.093,0,1013.8
